UF,Objetivo Estratégico,Descrição Indicador,Meta de 2025,Resultado de 2025,,Ano,Mes,Meta de 2024,Resultado de 2024,Meta de 2023,Resultado de 2023,Meta de 2022,Resultado de 2022,Meta de 2021,Resultado de 2021,Meta de 2020,Resultado de 2020,Meta de 2019,Resultado de 2019,Meta de 2018,Resultado de 2018,Meta de 2017,Resultado de 2017
MS,Ampliar a cobertura e efetividade do Atendimento,"Pequenos Negócios atendidos (MEI, ME, EPP)",nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"40.000,00","59.771,00",nan,nan,nan,nan,nan,nan
MS,Aumentar a participação dos Pequenos Negócios na Nova Economia,Pequenos Negócios atendidos com soluções de inovação,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"7.000,00","37.433,00",nan,nan,nan,nan,nan,nan
MS,Desenvolver o Empreendedor do Futuro,Professores atendidos em soluções de educação empreendedora,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"5.000,00","8.962,00",nan,nan,nan,nan,nan,nan
MS,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"70,00","69,42",nan,nan,nan,nan,nan,nan
MS,-,Atend.Pequenos Neg. Soluções específ. Inovação,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"2.500,00","4.507,00",nan,nan,nan,nan
MS,-,Índice de aplicabilidade de produtos e Serviços,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"0,00","0,00",nan,nan,nan,nan
MS,-,Índice de efetividade do atendimento,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8,50","0,00",nan,nan,nan,nan
MS,-,Índice de imagem junto à sociedade.,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8,50","0,00",nan,nan,nan,nan
MS,-,Índice de imagem junto aos pequenos negócios,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8,40","0,00",nan,nan,nan,nan
MS,-,Índice de maturidade da infraestrutura,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"0,00","0,00",nan,nan,nan,nan
MS,-,Índice de Recomendação do Sebrae (NPS),nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"85,70","0,00",nan,nan,nan,nan
MS,-,Índice de satisfação do cliente,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"9,30","0,00",nan,nan,nan,nan
MS,-,Nº municípios com políticas de desenv. implantadas,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"14,00","6,00",nan,nan,nan,nan
MS,-,Número de Donos de Pequenos Negócios atendidos,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"18.000,00","35.694,00",nan,nan,nan,nan
MS,-,Número de Microempreendedores Individuais atendido,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"15.000,00","19.678,00",nan,nan,nan,nan
MS,-,Número de Microempresas atendidas,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"12.000,00","15.109,00",nan,nan,nan,nan
MS,-,Número de Pequenas Empresas atendidas,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"3.000,00","3.480,00",nan,nan,nan,nan
MS,-,Número de Pequenos Negócios atendidos,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"30.000,00","38.267,00",nan,nan,nan,nan
MS,-,Número de pequenos negócios atendidos por meio de serviços digitais,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"10.000,00","7.516,00",nan,nan,nan,nan
MS,-,Número de Pequenos negócios fidelizados,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"9.000,00","18.742,00",nan,nan,nan,nan
MS,-,Número de Potenciais Empreendedores Atendidos,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"10.000,00","11.240,00",nan,nan,nan,nan
MS,-,Atend.Pequenos Neg. Soluções específ. Inovação,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"2.500,00","2.615,00",nan,nan
MS,-,Índice de efetividade do atendimento,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8,50","0,00",nan,nan
MS,-,Índice de imagem junto à sociedade.,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8,53","0,00",nan,nan
MS,-,Índice de imagem junto aos pequenos negócios,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8,39","0,00",nan,nan
MS,-,Índice de Recomendação do Sebrae (NPS),nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"85,70","0,00",nan,nan
MS,-,Índice de satisfação do cliente,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"9,10","0,00",nan,nan
MS,-,Nº municípios com políticas de desenv. implantadas,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"14,00","9,00",nan,nan
MS,-,Número de Donos de Pequenos Negócios atendidos,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"15.000,00","38.753,00",nan,nan
MS,-,Número de Microempreendedores Individuais atendido,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"12.990,00","20.978,00",nan,nan
MS,-,Número de Microempresas atendidas,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"9.960,00","15.774,00",nan,nan
MS,-,Número de Pequenas Empresas atendidas,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"2.050,00","3.844,00",nan,nan
MS,-,Número de Pequenos Negócios atendidos,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"25.000,00","40.596,00",nan,nan
MS,-,Número de Pequenos negócios fidelizados,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"15.000,00","19.884,00",nan,nan
MS,-,Número de Potenciais Empreendedores Atendidos,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"23.010,00","18.997,00",nan,nan
MS,-,Número de Potenciais Empresários Atendidos,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"18.000,00","36.408,00",nan,nan
MS,-,Taxa de resultados alcançados em projetos de atend,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"51,00","0,00",nan,nan
MS,-,Atend.Pequenos Neg. Soluções específ. Inovação,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1.650,00","2.104,00"
MS,-,Nº municípios com políticas de desenv. implantadas,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"3,00","3,00"
MS,-,Número de Donos de Pequenos Negócios atendidos,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"16.800,00","35.009,00"
MS,-,Número de Microempreendedores Individuais atendido,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"15.400,00","20.891,00"
MS,-,Número de Microempresas atendidas,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"10.470,00","12.985,00"
MS,-,Número de Pequenas Empresas atendidas,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"2.130,00","2.731,00"
MS,-,Número de Pequenos Negócios atendidos,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"28.000,00","36.607,00"
MS,-,Número de Pequenos negócios fidelizados,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8.400,00","21.404,00"
MS,-,Número de Potenciais Empreendedores Atendidos,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"9.000,00","9.820,00"
MS,-,Número de Potenciais Empresários Atendidos,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"18.500,00","40.672,00"
PB,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"45,00","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura de clientes de grupos sub-representados,"67,00","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"42,00","3,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura do Atendimento a Estudantes,"8,80","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"12,00","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"56,00","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"19,42","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"86,40","92,39",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Recorrência do Atendimento,"71,00","30,13",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"45,00","19,30",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura de clientes de grupos sub-representados,"67,00","0,00",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"42,00","6,79",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura do Atendimento a Estudantes,"8,80","0,04",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"12,00","0,00",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"56,00","0,00",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"19,42","0,00",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"86,40","90,31",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Recorrência do Atendimento,"71,00","36,46",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"45,00","23,75",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura de clientes de grupos sub-representados,"67,00","85,69",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"42,00","9,72",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura do Atendimento a Estudantes,"8,80","0,09",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"12,00","0,00",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"56,00","2,69",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"19,42","0,00",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"86,40","92,31",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Recorrência do Atendimento,"71,00","40,57",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"45,00","26,09",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura de clientes de grupos sub-representados,"67,00","85,69",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"42,00","11,92",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura do Atendimento a Estudantes,"8,80","0,13",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"12,00","0,00",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"56,00","2,69",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"19,42","0,00",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"86,40","93,07",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Recorrência do Atendimento,"71,00","41,59",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"45,00","38,89",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura de clientes de grupos sub-representados,"67,00","85,69",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"42,00","15,12",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura do Atendimento a Estudantes,"8,80","0,19",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"12,00","0,00",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"56,00","2,69",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"19,42","0,00",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"86,40","92,58",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Recorrência do Atendimento,"71,00","62,88",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"45,00","43,42",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura de clientes de grupos sub-representados,"67,00","85,40",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"42,00","17,51",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura do Atendimento a Estudantes,"8,80","1,21",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"12,00","0,00",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"56,00","24,22",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"19,42","20,99",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"86,40","91,95",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Recorrência do Atendimento,"71,00","67,92",,2025,Junho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"45,00","56,10",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura de clientes de grupos sub-representados,"67,00","85,40",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"42,00","20,55",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura do Atendimento a Estudantes,"8,80","3,33",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"12,00","0,00",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"56,00","25,56",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"19,42","20,99",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"86,40","91,74",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Recorrência do Atendimento,"71,00","68,73",,2025,Julho,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"45,00","56,10",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura de clientes de grupos sub-representados,"67,00","85,40",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"42,00","22,19",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura do Atendimento a Estudantes,"8,80","3,33",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"12,00","0,00",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"56,00","25,56",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"19,42","20,99",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"86,40","91,74",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Recorrência do Atendimento,"71,00","68,73",,2025,Agosto,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura de clientes de grupos sub-representados,"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Cobertura do Atendimento a Estudantes,"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PB,-,Recorrência do Atendimento,"0,00","0,00",,2025,Setembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
